/begin_header
/start_date=1930-01-01
/end_date=2017-03-15
/north_latitude=90[deg]
/south_latitude=-90[deg]
/east_longitude=180[deg]
/west_longitude=-180[deg]
! Date processed: 2017-03-15 20:28:37 GMT
! Date archived: 1998-01-01 to 2010-12-31
! Water depth: 30 to 10000
! Data source: seabass
! Exclusions:
!                                                             , SeaWiFS             
!  Minimum valid satellite pixels                             ,                  50 
!  Maximum solar zenith angle                                 ,                  70 
!  Maximum satellite zenith angle                             ,                  56 
!  Maximum time difference between satellite and in situ      ,                   3 
!  Maximum coefficient of variation of satellite pixels       ,                0.15 
!  Maximum irradiance difference between measured and modeled ,                 100 
!  Maximum windspeed                                          ,                  35 
!  Most Data Recent Update                                    , 2017-02-24 23:25:50 
! Statistics:
!  Product Name , SeaWiFS Range       , In situ Range       , #    , Best Fit Slope , Best Fit Intercept , R2      , Median Ratio , Median % Difference , RMSE    
!  chlor_a      , 0.028178 - 21.02202 , 0.028178 - 21.02202 , 1281 ,        0.88038 ,           -0.03272 , 0.79839 ,      1.02908 ,            33.97579 , 0.26660 
/missing=-999
/delimiter=comma
/fields=id,latitude,longitude,date_time,cruise,seawifs_filename,seawifs_es_error,seawifs_pixel_total,seawifs_tdiff,seawifs_solz,seawifs_senz,seawifs_cv,seawifs_windspeed,seawifs_chlor_a,insitu_chlor_a_type,insitu_chlor_a
/end_header
11747,34.25200000,-119.90300000,2000-05-31 17:54:00,pb095,S2000152201843.L2_MLAC.R0000021256_34N_34N_119W_119W.hdf_OCVAL_pb095_11747_B5.tar,0.00000000,25,9703,14.84,32.02,0.045,3.005,0.60328500,chlor_a,0.52300000
12050,34.25200000,-119.90300000,2000-09-25 19:04:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12050_B5.tar,1.65000000,25,3410,35.53,42.79,0.051,3.496,-999,rrs,-999
12158,34.25200000,-119.89800000,2001-01-04 19:58:00,pb114,S2001004202347.L2_MLAC.R0000021270_34N_34N_119W_119W.hdf_OCVAL_pb114_12158_B5.tar,0.00000000,25,1967,57.23,25.91,0.055,1.190,0.53886900,chlor_a,2.41799998
42273,34.25293000,25.98450000,2001-11-16 10:54:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42273_B5.tar,0.00000000,25,-105,54.45,29.39,0.020,7.902,0.10371900,chlor_a,0.07121200
11725,34.25300000,-119.90800000,1999-11-08 17:14:00,pb081,S1999312195811.L2_MLAC.R0000021248_34N_34N_119W_119W.hdf_OCVAL_pb081_11725_B5.tar,0.00000000,25,10244,51.13,38.21,0.082,3.311,0.90554000,chlor_a,1.59399998
12458,34.25300000,-119.90600000,2003-07-01 18:17:00,pb147,S2003182201726.L2_MLAC.R0000021302_34N_34N_120W_119W.hdf_OCVAL_pb147_12458_B5.tar,1.55000000,25,8385,13.33,22.43,0.022,4.848,-999,rrs,-999
209962,34.25350000,-76.45550000,2005-08-03 17:30:00,nc-08-05,S2005215175549.L2_MLAC.R0000021163_34N_33N_76W_76W.hdf_OCVAL_nc-08-05_209962_B5.tar,0.00000000,25,2598,21.78,32.71,0.039,2.330,0.13095800,chlor_a,0.13000000
12516,34.25400000,-119.91400000,2001-09-10 18:48:00,pb123,S2001253204113.L2_MLAC.R0000021278_34N_34N_120W_119W.hdf_OCVAL_pb123_12516_B5.tar,1.65000000,25,7633,32.58,51.21,0.042,3.515,-999,rrs,-999
17084,34.25400000,-119.91200000,2003-11-04 18:48:00,pb154,S2003308205725.L2_MLAC.R0000021309_34N_34N_120W_119W.hdf_OCVAL_pb154_17084_B5.tar,0.00000000,25,8263,53.44,49.81,0.039,4.211,0.50371200,chlor_a,0.61900002
12322,34.25400000,-119.90700000,2002-02-05 19:18:00,pb130,S2002036200051.L2_MLAC.R0000021285_34N_34N_119W_119W.hdf_OCVAL_pb130_12322_B5.tar,0.00000000,25,3119,50.05,35.81,0.096,4.047,1.52203000,chlor_a,2.18899989
12318,34.25400000,-119.90700000,2002-02-05 19:44:00,pb130,S2002036200051.L2_MLAC.R0000021285_34N_34N_119W_119W.hdf_OCVAL_pb130_12318_B5.tar,5.00000000,25,1559,50.05,35.81,0.096,4.047,-999,rrs,-999
11967,34.25400000,-119.90300000,1998-10-05 19:17:00,pb056,S1998278202628.L2_MLAC.R0000021231_34N_34N_119W_119W.hdf_OCVAL_pb056_11967_B5.tar,0.00000000,25,4735,40.76,30.22,0.028,0.938,0.44585200,chlor_a,0.36300001
11943,34.25400000,-119.89500000,1998-06-08 19:07:00,pb048,S1998159203103.L2_MLAC.R0000021226_34N_34N_119W_119W.hdf_OCVAL_pb048_11943_B5.tar,0.00000000,25,6069,15.70,43.69,0.062,3.904,2.22885100,chlor_a,6.46000004
9811,34.25400000,-119.72900000,2001-07-22 19:57:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9811_B5.tar,8.90000000,25,-364,14.47,53.45,0.056,2.396,-999,rrs,-999
9296,34.25400000,-119.69539000,2001-07-22 19:58:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9296_B5.tar,0.00000000,25,-424,14.46,53.34,0.052,2.357,-999,aot,-999
9012,34.25600000,-119.61800000,2001-07-22 19:58:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9012_B5.tar,0.00000000,25,-424,14.45,53.13,0.041,2.284,-999,aot,-999
16942,34.25610000,-75.88080000,2002-11-08 15:42:00,nc-02-03,S2002312171848.L2_MLAC.R0000021153_34N_34N_76W_75W.hdf_OCVAL_nc-02-03_16942_B5.tar,0.00000000,25,6340,51.82,24.71,0.030,0.861,0.20465900,chlor_a,0.28262001
9555,34.25700000,-120.46900000,2000-07-13 23:31:00,cal0007,S2000195202013.L2_MLAC.R0000020594_35N_34N_120W_120W.hdf_OCVAL_cal0007_9555_B5.tar,7.60000000,25,-10432,14.15,30.92,0.054,5.334,-999,rrs,-999
12530,34.25700000,-119.92200000,2002-02-24 20:47:00,pb131,S2002055200655.L2_MLAC.R0000021286_34N_34N_120W_119W.hdf_OCVAL_pb131_12530_B5.tar,2.85000000,25,-1755,43.57,27.09,0.069,4.228,-999,rrs,-999
9812,34.26000000,-119.80500000,2001-07-22 20:20:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9812_B5.tar,8.70000000,25,-1744,14.49,53.76,0.032,2.516,-999,rrs,-999
12607,34.27200000,-120.48100000,2001-09-11 18:32:00,lter02,S2001254194515.L2_MLAC.R0000021062_34N_34N_120W_119W.hdf_OCVAL_lter02_12607_B5.tar,0.00000000,25,5264,29.98,48.32,0.038,3.513,1.04462200,chlor_a,0.49200001
1879,34.27300000,-120.01800000,1998-09-24 21:08:00,cal9809,S1998267202734.L2_MLAC.R0000020615_34N_34N_120W_119W.hdf_OCVAL_cal9809_1879_B5.tar,0.00000000,25,-1785,36.55,32.30,0.026,3.724,0.43517200,chlor_a,0.94599998
1595,34.27300000,-120.01800000,1998-09-24 22:20:00,cal9809,S1998267202734.L2_MLAC.R0000020615_34N_34N_120W_119W.hdf_OCVAL_cal9809_1595_B5.tar,14.75000000,25,-6105,36.55,32.30,0.026,3.724,-999,rrs,-999
2200,34.27500000,-120.02300000,1998-04-14 23:35:00,cal9804,S1998104204237.L2_MLAC.R0000020610_34N_34N_120W_119W.hdf_OCVAL_cal9804_2200_B5.tar,0.00000000,25,-9541,27.81,50.41,0.088,3.662,8.15178900,chlor_a,4.57900000
9813,34.27800000,-119.95200000,2001-07-22 21:39:00,cal0107,S2001203193159.L2_MLAC.R0000020598_34N_34N_119W_119W.hdf_OCVAL_cal0107_9813_B5.tar,2.40000000,25,-6484,14.54,54.28,0.094,2.725,-999,rrs,-999
12557,34.28000000,-120.36000000,2001-03-22 21:27:00,lter01,S2001081193931.L2_MLAC.R0000021061_34N_34N_120W_120W.hdf_OCVAL_lter01_12557_B5.tar,0.00000000,25,-5626,33.57,53.11,0.043,1.213,0.97977800,chlor_a,2.00699997
42271,34.28479000,25.90393000,2001-11-16 10:34:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42271_B5.tar,0.00000000,25,1094,54.47,28.99,0.025,7.848,0.10653700,chlor_a,0.07860900
9554,34.28600000,-120.54000000,2000-07-13 23:10:00,cal0007,S2000195202013.L2_MLAC.R0000020594_35N_34N_120W_120W.hdf_OCVAL_cal0007_9554_B5.tar,7.00000000,25,-9173,14.14,30.57,0.062,5.281,-999,rrs,-999
12246,34.29300000,-119.88200000,2001-09-25 17:09:00,pb124,S2001268195215.L2_MLAC.R0000021279_34N_34N_119W_119W.hdf_OCVAL_pb124_12246_B5.tar,3.35000000,25,10570,35.57,39.86,0.030,6.197,-999,rrs,-999
12429,34.29500000,-119.87000000,2003-02-28 21:53:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12429_B5.tar,5.10000000,25,-5534,42.24,29.91,0.040,4.860,-999,rrs,-999
114038,34.29600000,-119.88400000,2006-04-19 19:43:00,pb185,S2006109201737.L2_MLAC.R0000021332_34N_34N_119W_119W.hdf_OCVAL_pb185_114038_B5.tar,1.85000000,25,3045,24.31,50.04,0.040,2.338,-999,rrs,-999
11985,34.29600000,-119.88200000,1999-01-13 21:54:00,pb061,S1999013204902.L2_MLAC.R0000021234_34N_34N_119W_119W.hdf_OCVAL_pb061_11985_B5.tar,0.00000000,25,-3603,56.79,50.22,0.035,5.232,0.55637700,chlor_a,0.43700001
12435,34.29600000,-119.88200000,2003-02-28 21:47:00,pb143,S2003059200933.L2_MLAC.R0000021298_34N_34N_119W_119W.hdf_OCVAL_pb143_12435_B5.tar,0.00000000,25,-5174,42.24,29.98,0.037,4.881,1.48401600,chlor_a,2.62299991
114051,34.29700000,-119.88500000,2006-11-15 20:59:00,pb189,S2006319204144.L2_MLAC.R0000021334_34N_34N_120W_119W.hdf_OCVAL_pb189_114051_B5.tar,3.00000000,25,-582,55.13,42.49,0.072,2.918,-999,rrs,-999
11957,34.29700000,-119.88400000,1998-08-10 21:01:00,pb052,S1998222194639.L2_MLAC.R0000021228_34N_34N_119W_119W.hdf_OCVAL_pb052_11957_B5.tar,0.00000000,25,-3531,18.87,43.24,0.032,1.412,0.31286200,chlor_a,10.52999973
17035,34.29700000,-119.88400000,1998-09-08 20:34:00,pb054,S1998251200203.L2_MLAC.R0000021229_34N_34N_120W_119W.hdf_OCVAL_pb054_17035_B5.tar,0.00000000,25,-1160,29.05,28.50,0.043,1.847,0.19513600,chlor_a,0.33300000
12079,34.29700000,-119.88400000,2000-09-25 20:19:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12079_B5.tar,0.00000000,25,-1091,35.58,42.79,0.029,3.301,0.35760800,chlor_a,0.21200000
17058,34.29700000,-119.88300000,2003-07-01 19:48:00,pb147,S2003182201726.L2_MLAC.R0000021302_34N_34N_120W_119W.hdf_OCVAL_pb147_17058_B5.tar,0.00000000,25,2924,13.37,22.43,0.020,4.655,0.99185400,chlor_a,0.66399997
11666,34.29700000,-119.88200000,2000-03-27 20:05:00,pb090,S2000087204141.L2_MLAC.R0000021253_34N_34N_119W_119W.hdf_OCVAL_pb090_11666_B5.tar,0.00000000,25,2895,33.30,50.97,0.075,5.646,1.72921400,chlor_a,1.52699995
12051,34.29700000,-119.88200000,2000-09-25 20:23:00,pb103,S2000269194754.L2_MLAC.R0000021262_34N_34N_120W_119W.hdf_OCVAL_pb103_12051_B5.tar,5.05000000,25,-1331,35.58,42.79,0.029,3.301,-999,rrs,-999
12529,34.29700000,-119.88100000,2002-02-24 18:34:00,pb131,S2002055200655.L2_MLAC.R0000021286_34N_34N_120W_119W.hdf_OCVAL_pb131_12529_B5.tar,4.35000000,25,6224,43.61,26.97,0.075,4.042,-999,rrs,-999
12131,34.29700000,-119.88000000,2001-02-12 20:28:00,pb110,S2001043202506.L2_MLAC.R0000021266_34N_34N_119W_119W.hdf_OCVAL_pb110_12131_B5.tar,0.00000000,25,396,48.01,29.89,0.057,1.031,0.54011300,chlor_a,0.89099997
11683,34.29700000,-119.87700000,2000-06-15 21:03:00,pb096,S2000167194227.L2_MLAC.R0000021257_34N_34N_119W_119W.hdf_OCVAL_pb096_11683_B5.tar,0.00000000,25,-3774,10.95,43.28,0.037,1.717,0.54241200,chlor_a,0.28700000
17095,34.29800000,-119.88500000,2003-11-18 23:34:00,pb155,S2003322203842.L2_MLAC.R0000021310_34N_34N_119W_119W.hdf_OCVAL_pb155_17095_B5.tar,0.00000000,25,-10066,55.54,27.67,0.034,1.063,0.61971600,chlor_a,0.70200002
11934,34.29800000,-119.88200000,1998-04-24 21:30:00,pb045,S1998114195521.L2_MLAC.R0000021223_34N_34N_120W_119W.hdf_OCVAL_pb045_11934_B5.tar,0.00000000,25,-4795,21.49,35.19,0.053,5.499,2.43324600,chlor_a,6.71999979
12023,34.29800000,-119.88100000,1999-05-17 21:07:00,pb070,S1999137202716.L2_MLAC.R0000021240_34N_34N_120W_119W.hdf_OCVAL_pb070_12023_B5.tar,0.00000000,25,-1420,18.27,39.89,0.069,5.001,1.29440500,chlor_a,1.71000004
12028,34.29800000,-119.88100000,1999-06-04 18:10:00,pb071,S1999155203625.L2_MLAC.R0000021241_34N_34N_119W_119W.hdf_OCVAL_pb071_12028_B5.tar,0.00000000,25,9795,16.97,50.35,0.049,4.727,1.45177200,chlor_a,2.40499997
11659,34.29800000,-119.88100000,2000-12-21 18:58:00,pb107,S2000356201151.L2_MLAC.R0000021264_34N_34N_119W_119W.hdf_OCVAL_pb107_11659_B5.tar,0.00000000,25,4840,57.95,23.43,0.095,3.201,0.88366200,chlor_a,1.41400003
12524,34.29800000,-119.88100000,2001-09-10 20:31:00,pb123,S2001253204113.L2_MLAC.R0000021278_34N_34N_120W_119W.hdf_OCVAL_pb123_12524_B5.tar,0.00000000,25,1452,32.63,51.31,0.052,3.344,0.79802800,chlor_a,0.61199999
12286,34.29800000,-119.88100000,2001-12-13 20:51:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12286_B5.tar,0.00000000,25,-2815,57.54,41.97,0.054,0.906,1.06035800,chlor_a,0.71499997
12279,34.29800000,-119.88100000,2001-12-13 21:04:00,pb127,S2001347195710.L2_MLAC.R0000021282_34N_34N_119W_119W.hdf_OCVAL_pb127_12279_B5.tar,8.20000000,25,-3595,57.54,41.97,0.054,0.906,-999,rrs,-999
12299,34.29800000,-119.88100000,2002-01-10 21:38:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12299_B5.tar,0.00000000,25,-5784,56.20,45.05,0.079,1.573,1.81701700,chlor_a,1.27600002
12293,34.29800000,-119.88100000,2002-01-10 21:53:00,pb128,S2002010195405.L2_MLAC.R0000021283_34N_34N_119W_119W.hdf_OCVAL_pb128_12293_B5.tar,4.75000000,25,-6684,56.20,45.05,0.079,1.573,-999,rrs,-999
12311,34.29800000,-119.88100000,2002-01-24 18:21:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12311_B5.tar,0.00000000,25,5881,53.48,48.02,0.073,1.088,0.48215000,chlor_a,0.77100003
12305,34.29800000,-119.88100000,2002-01-24 20:29:00,pb129,S2002024195046.L2_MLAC.R0000021284_34N_34N_119W_119W.hdf_OCVAL_pb129_12305_B5.tar,6.10000000,25,-1799,53.48,48.02,0.073,1.088,-999,rrs,-999
12383,34.29800000,-119.88100000,2002-07-16 19:21:00,pb137,S2002197195646.L2_MLAC.R0000021292_34N_34N_119W_119W.hdf_OCVAL_pb137_12383_B5.tar,0.00000000,25,3288,13.20,31.32,0.030,2.926,0.49410100,chlor_a,0.32699999
12376,34.29800000,-119.88100000,2002-07-16 19:32:00,pb137,S2002197195646.L2_MLAC.R0000021292_34N_34N_119W_119W.hdf_OCVAL_pb137_12376_B5.tar,2.20000000,25,2628,13.20,31.32,0.030,2.926,-999,rrs,-999
11970,34.29800000,-119.88000000,1998-10-05 20:14:00,pb056,S1998278202628.L2_MLAC.R0000021231_34N_34N_119W_119W.hdf_OCVAL_pb056_11970_B5.tar,0.00000000,25,1315,40.80,30.22,0.029,0.921,0.43858100,chlor_a,0.36800000
11709,34.29800000,-119.88000000,1999-08-25 19:45:00,pb076,S1999237202552.L2_MLAC.R0000021245_34N_34N_119W_119W.hdf_OCVAL_pb076_11709_B5.tar,0.00000000,25,3281,25.16,36.05,0.077,5.597,0.76469500,chlor_a,1.45500004
11722,34.29800000,-119.88000000,1999-10-04 19:57:00,pb078,S1999277202531.L2_MLAC.R0000021247_34N_34N_119W_119W.hdf_OCVAL_pb078_11722_B5.tar,0.00000000,25,2287,40.26,30.84,0.039,5.718,0.85473400,chlor_a,0.97799999
11750,34.29800000,-119.88000000,2000-05-31 18:53:00,pb095,S2000152201843.L2_MLAC.R0000021256_34N_34N_119W_119W.hdf_OCVAL_pb095_11750_B5.tar,0.00000000,25,6162,14.87,32.02,0.048,2.930,0.94556700,chlor_a,1.26499999
12120,34.29800000,-119.88000000,2001-01-17 18:59:00,pb108,S2001017195149.L2_MLAC.R0000021265_34N_34N_119W_119W.hdf_OCVAL_pb108_12120_B5.tar,0.00000000,25,3642,54.95,44.47,0.063,2.549,1.15028500,chlor_a,1.03199995
12115,34.29800000,-119.88000000,2001-01-17 19:24:00,pb108,S2001017195149.L2_MLAC.R0000021265_34N_34N_119W_119W.hdf_OCVAL_pb108_12115_B5.tar,5.65000000,25,2142,54.95,44.47,0.063,2.549,-999,rrs,-999
12358,34.29800000,-119.88000000,2002-05-21 19:48:00,pb135,S2002141203706.L2_MLAC.R0000021290_34N_34N_119W_119W.hdf_OCVAL_pb135_12358_B5.tar,0.00000000,25,4043,19.19,48.98,0.081,7.010,11.91344900,chlor_a,10.73499966
12354,34.29800000,-119.88000000,2002-05-21 20:08:00,pb135,S2002141203706.L2_MLAC.R0000021290_34N_34N_119W_119W.hdf_OCVAL_pb135_12354_B5.tar,7.00000000,25,2843,19.19,48.98,0.081,7.010,-999,rrs,-999
12071,34.29800000,-119.87900000,2000-09-05 17:33:00,pb102,S2000249200646.L2_MLAC.R0000021261_34N_34N_119W_119W.hdf_OCVAL_pb102_12071_B5.tar,0.00000000,25,9995,28.28,22.77,0.027,5.599,0.53649900,chlor_a,0.34500000
11744,34.29800000,-119.87800000,2000-03-13 19:21:00,pb089,S2000073202028.L2_MLAC.R0000021252_34N_34N_119W_119W.hdf_OCVAL_pb089_11744_B5.tar,0.00000000,25,4188,37.21,26.55,0.109,5.594,1.71434600,chlor_a,2.42499995
17088,34.29900000,-119.88500000,2003-11-04 20:22:00,pb154,S2003308205725.L2_MLAC.R0000021309_34N_34N_120W_119W.hdf_OCVAL_pb154_17088_B5.tar,0.00000000,25,2622,53.48,49.91,0.042,3.979,0.48415400,chlor_a,0.60299999
11772,34.29900000,-119.88300000,1998-05-29 19:43:00,pb047,S1998149193855.L2_MLAC.R0000021225_34N_34N_119W_119W.hdf_OCVAL_pb047_11772_B5.tar,0.00000000,25,786,12.62,50.04,0.130,4.278,16.07771000,chlor_a,6.00000000
11726,34.29900000,-119.88000000,1999-11-08 18:22:00,pb081,S1999312195811.L2_MLAC.R0000021248_34N_34N_119W_119W.hdf_OCVAL_pb081_11726_B5.tar,0.00000000,25,6163,51.17,38.13,0.069,3.219,1.35293000,chlor_a,2.25500011
12191,34.29900000,-119.87900000,2001-06-04 18:18:00,pb118,S2001155194948.L2_MLAC.R0000021273_34N_34N_119W_119W.hdf_OCVAL_pb118_12191_B5.tar,0.00000000,25,6668,12.05,34.24,0.021,3.229,0.52839200,chlor_a,0.35800001
12187,34.29900000,-119.87900000,2001-06-04 18:34:00,pb118,S2001155194948.L2_MLAC.R0000021273_34N_34N_119W_119W.hdf_OCVAL_pb118_12187_B5.tar,1.30000000,25,5708,12.05,34.24,0.021,3.229,-999,rrs,-999
11944,34.29900000,-119.87600000,1998-06-08 20:29:00,pb048,S1998159203103.L2_MLAC.R0000021226_34N_34N_119W_119W.hdf_OCVAL_pb048_11944_B5.tar,0.00000000,25,1148,15.74,43.69,0.045,3.852,1.22240600,chlor_a,7.48000002
11964,34.29900000,-119.87300000,1998-09-21 21:15:00,pb055,S1998264195151.L2_MLAC.R0000021230_34N_34N_119W_119W.hdf_OCVAL_pb055_11964_B5.tar,0.00000000,25,-4311,33.85,41.91,0.025,1.342,0.45268800,chlor_a,0.63999999
12150,34.29900000,-119.87200000,2001-03-12 20:50:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12150_B5.tar,0.00000000,25,351,38.93,52.81,0.060,0.929,1.43316600,chlor_a,1.34000003
12143,34.29900000,-119.87200000,2001-03-12 21:04:00,pb112,S2001071204349.L2_MLAC.R0000021268_34N_34N_119W_119W.hdf_OCVAL_pb112_12143_B5.tar,2.90000000,25,-489,38.93,52.81,0.060,0.929,-999,rrs,-999
11901,34.30000000,-119.88700000,1997-10-25 19:32:00,pb031,S1997298195433.L2_MLAC.R0000021218_34N_34N_119W_119W.hdf_OCVAL_pb031_11901_B5.tar,0.00000000,25,1817,46.83,45.56,0.076,2.690,0.55237700,chlor_a,8.21000004
12663,34.30000000,-119.88500000,2002-02-24 18:53:00,lter03,S2002055200655.L2_MLAC.R0000021063_34N_34N_119W_119W.hdf_OCVAL_lter03_12663_B5.tar,0.00000000,25,5084,43.61,26.97,0.075,4.042,1.09274700,chlor_a,1.22300005
11764,34.30000000,-119.88400000,2000-07-12 20:07:00,pb098,S2000194193628.L2_MLAC.R0000021259_34N_34N_120W_119W.hdf_OCVAL_pb098_11764_B5.tar,0.00000000,25,-791,12.71,49.99,0.061,2.163,1.37752800,chlor_a,1.10599995
12159,34.30000000,-119.87900000,2001-01-04 20:58:00,pb114,S2001004202347.L2_MLAC.R0000021270_34N_34N_119W_119W.hdf_OCVAL_pb114_12159_B5.tar,0.00000000,25,-1634,57.28,25.96,0.055,1.166,0.60096900,chlor_a,1.80100000
12055,34.30000000,-119.87700000,2000-09-05 17:38:00,pb102,S2000249200646.L2_MLAC.R0000021261_34N_34N_119W_119W.hdf_OCVAL_pb102_12055_B5.tar,1.55000000,25,9695,28.28,22.77,0.027,5.599,-999,rrs,-999
12517,34.30000000,-119.87100000,2001-09-10 20:44:00,pb123,S2001253204113.L2_MLAC.R0000021278_34N_34N_120W_119W.hdf_OCVAL_pb123_12517_B5.tar,1.55000000,25,672,32.63,51.31,0.052,3.344,-999,rrs,-999
11992,34.30100000,-119.88300000,1999-01-28 21:00:00,pb062,S1999028202515.L2_MLAC.R0000021235_34N_34N_120W_119W.hdf_OCVAL_pb062_11992_B5.tar,0.00000000,25,-1721,52.64,25.57,0.039,4.512,0.79014700,chlor_a,1.58500004
42269,34.31482000,25.82263000,2001-11-16 10:14:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42269_B5.tar,0.00000000,25,2294,54.48,28.60,0.032,7.800,0.10180200,chlor_a,0.06895400
2244,34.33200000,-120.81500000,1997-10-02 18:03:00,cal9709,S1997275204801.L2_MLAC.R0000020606_34N_34N_121W_120W.hdf_OCVAL_cal9709_2244_B5.tar,0.00000000,25,10477,41.15,47.68,0.044,7.788,0.50293500,chlor_a,0.56999999
42267,34.34424000,25.73852000,2001-11-16 09:54:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42267_B5.tar,0.00000000,25,3494,54.49,28.21,0.022,7.726,0.09526700,chlor_a,0.05289100
16945,34.34650000,-76.28220000,2003-02-24 17:09:00,nc-02-03,S2003055172710.L2_MLAC.R0000021153_34N_34N_76W_76W.hdf_OCVAL_nc-02-03_16945_B5.tar,0.00000000,25,1625,43.97,22.05,0.057,5.435,0.81421100,chlor_a,0.37907001
15872,34.35000000,-120.94000000,1999-05-23 22:53:00,s399,S1999143195713.L2_MLAC.R0000021487_s399_15872.hdf_OCVAL_valtarg_B5.tar,0.00000000,25,-9537,14.07,32.91,0.053,4.185,1.84415900,chlor_a,15.43999958
12556,34.35000000,-120.34000000,2001-03-22 20:06:00,lter01,S2001081193931.L2_MLAC.R0000021061_34N_34N_120W_120W.hdf_OCVAL_lter01_12556_B5.tar,0.00000000,25,-767,33.63,53.05,0.079,1.270,0.76210500,chlor_a,1.35300004
14660,34.36000000,-76.02880000,2001-10-19 15:03:00,nc-10-01,S2001292171414.L2_MLAC.R0000021164_34N_34N_76W_76W.hdf_OCVAL_nc-10-01_14660_B5.tar,2.95000000,25,8403,45.27,24.99,0.042,6.691,-999,rrs,-999
14673,34.36000000,-76.02870000,2001-10-19 15:03:00,nc-10-01,S2001292171414.L2_MLAC.R0000021164_34N_34N_76W_76W.hdf_OCVAL_nc-10-01_14673_B5.tar,0.00000000,25,8403,45.27,24.99,0.042,6.691,0.20631700,chlor_a,0.27464509
42265,34.37256000,25.65320000,2001-11-16 09:34:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42265_B5.tar,0.00000000,25,4694,54.50,27.85,0.038,7.685,0.09156000,chlor_a,0.04847500
12608,34.37300000,-120.52400000,2001-09-11 19:34:00,lter02,S2001254194515.L2_MLAC.R0000021062_34N_34N_120W_119W.hdf_OCVAL_lter02_12608_B5.tar,0.00000000,25,1543,30.08,48.61,0.048,3.362,0.92819000,chlor_a,0.72600001
3155,34.38800000,-122.24000000,2002-04-11 23:39:00,cal0204,S2002101205109.L2_MLAC.R0000020601_34N_34N_122W_122W.hdf_OCVAL_cal0204_3155_B5.tar,0.00000000,25,-9167,28.95,50.81,0.125,12.072,0.52695800,chlor_a,0.90700001
16943,34.40420000,-76.22050000,2002-11-08 17:44:00,nc-02-03,S2002312171848.L2_MLAC.R0000021153_34N_34N_76W_75W.hdf_OCVAL_nc-02-03_16943_B5.tar,0.00000000,25,-982,51.90,26.10,0.051,1.201,0.45576300,chlor_a,0.74835002
42260,34.44470000,25.43774000,2001-11-16 08:44:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42260_B5.tar,0.00000000,25,7693,54.53,26.81,0.024,7.552,0.10012600,chlor_a,0.04414700
12602,34.45600000,-120.56100000,2001-09-10 20:27:00,lter02,S2001253204113.L2_MLAC.R0000021062_34N_34N_120W_119W.hdf_OCVAL_lter02_12602_B5.tar,0.00000000,25,1692,32.50,48.49,0.113,3.840,0.98924200,chlor_a,0.95400000
42258,34.47729000,25.35290000,2001-11-16 08:24:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42258_B5.tar,0.00000000,25,8893,54.53,26.47,0.016,7.508,0.09665600,chlor_a,0.05049400
42256,34.50952000,25.26868000,2001-11-16 08:04:00,mipot_2003,S2001320104429.L2_MLAC.R0000021085_34N_33N_25E_26E.hdf_OCVAL_mipot_2003_42256_B5.tar,0.00000000,25,10092,54.55,26.08,0.016,7.483,0.10496000,chlor_a,0.05187800
9553,34.58000000,-120.78500000,2000-07-13 20:56:00,cal0007,S2000195202013.L2_MLAC.R0000020594_35N_34N_120W_120W.hdf_OCVAL_cal0007_9553_B5.tar,5.00000000,25,-1137,14.30,29.06,0.120,4.586,-999,rrs,-999
